,,,,,,
角色目录,,,,,,
后期总监,,,,,,
导演助理,,,,,,
片头字幕书法,,,,,,
后期项目主管,,,,,,
BG动效录音,,,,,,
BG拟音录制,,,,,,
预告片混音,,,,,,
杜比项目协调,,,,,,
剪辑,,,,,,
副剪辑,,,,,,
现场剪辑,,,,,,
第一副导演,,,,,,
剪辑助理,,,,,,
录音指导,,,,,,
群杂对白导演,,,,,,
拟音师,,,,,,
ADR录音,,,,,,
对白剪辑,,,,,,
群众声剪辑,,,,,,
声音设计,,,,,,
动作设计,,,,,,
FX 编辑,,,,,,
服装设计,,,,,,
声音编辑助理,,,,,,
现场录音,,,,,,
数字中间片调色师,,,,,,
数字交换制作者,,,,,,
数字中间片编辑,,,,,,
DI 调色师,,,,,,
音乐制作,,,,,,
音乐编辑,,,,,,
助理音乐编辑,,,,,,
协调师,,,,,,
现场记录,,,,,,
音乐设计,,,,,,
打击乐,,,,,,
唢呐,,,,,,
大提琴,,,,,,
女高音,,,,,,
贝斯,,,,,,
高级立体制片,,,,,,
3Dsuperbisor,,,,,,
立体制片,,,,,,
制作监制,,,,,,
立体效果指导,,,,,,
经理,,,,,,
制作主管,,,,,,
组长,,,,,,
3D立体项目制片,,,,,,
3D立体营销总监,,,,,,
立体制作总监,,,,,,
项目统筹,,,,,,
项目质检组,,,,,,
抠像组统筹,,,,,,
抠像组,,,,,,
立体深度统筹,,,,,,
立体深度技师,,,,,,
项目监制,,,,,,
项目技师,,,,,,
编码,,,,,,
发行硬盘制作,,,,,,
技术支持,,,,,,
监制,,,,,,
策划,,,,,,
文学策划,,,,,,
商务总监,,,,,,
商务策划,,,,,,
财务总监,,,,,,
国际合作总监,,,,,,
国际合作专员,,,,,,
新媒体发行人,,,,,,
宣传总监,,,,,,
宣传项目经理,,,,,,
宣传统筹,,,,,,
法律顾问,,,,,,
行政顾问,,,,,,
行政助理,,,,,,
行政统筹,,,,,,
发行统筹,,,,,,
发行助理,,,,,,
片名设计,,,,,,
预告片制作人,,,,,,
预告片后期制作总监,,,,,,
预告片后期制作导演,,,,,,
预告片剪接助理,,,,,,
纪录片制作人,,,,,,
纪录片项目总监,,,,,,
纪录片剪辑,,,,,,
纪录片声音效果,,,,,,
后期总监,,,,,,
视效总监,,,,,,
字幕包装制作,,,,,,
跟组剪辑,,,,,,
后期剪辑,,,,,,
声音设计,,,,,,
动效设计,,,,,,
对白剪辑,,,,,,
后期制作统筹,,,,,,
后期统筹助理,,,,,,
数字中间片制作总监,,,,,,
数字中间片技术总监,,,,,,
数字中间片调色师,,,,,,
数字中间片调色师,,,,,,
数字中间片调色助理,,,,,,
物料制作经理,,,,,,
数字中间片技术助理,,,,,,
特效监制,,,,,,
特效统筹,,,,,,
后期制作,,,,,,
合成师,,,,,,
特技师,,,,,,
三维特效,,,,,,
视觉特效艺术师,,,,,,
视效总监,,,,,,
配音导演,,,,,,
作曲,,,,,,
吉他,,,,,,
贝斯,,,,,,
打击乐,,,,,,
口琴,,,,,,
宣传总监,,,,,,
宣传经理,,,,,,
制作经理,,,,,,
法务经理,,,,,,
财务总监,,,,,,
项目开发经理,,,,,,
字幕校对,,,,,,
剧本策划,,,,,,
商务合作,,,,,,
海外发行,,,,,,
发行总经理,,,,,,
发行团队,,,,,,
制片主任,,,,,,
国际制片,,,,,,
数字中间片监制,,,,,,
数字中间片指导,,,,,,
数字中间片助理,,,,,,
输入输出,,,,,,
胶片扫描记录,,,,,,
修复,,,,,,
后期技术总监,,,,,,
后期技术支持,,,,,,
营销总监,,,,,,
宣传统筹,,,,,,
宣传策划,,,,,,
媒介经理,,,,,,
制作人,,,,,,
音乐,,,,,,
特效,,,,,,
统筹,,,,,,
制片人,,,,,,
编导,,,,,,
剪辑,,,,,,
音频,,,,,,
服装指导,,,,,,
服装设计,,,,,,
执行制片,,,,,,
会计,,,,,,
化妆师,,,,,,
发型师,,,,,,
现场剪接,,,,,,
纪录片,,,,,,
现场翻译,,,,,,
美术指导,,,,,,
摄影师,,,,,,
摄影助理,,,,,,
第一导演,,,,,,
第二导演,,,,,,
第三导演,,,,,,
摄影组技术员,,,,,,
素材数据处理,,,,,,
录音师,,,,,,
录音师助理,,,,,,
场记,,,,,,
美术助理,,,,,,
布景,,,,,,
布景助理,,,,,,
现场置景,,,,,,
道具领班,,,,,,
现场道具,,,,,,
助理道具,,,,,,
特别道具管理,,,,,,
平面道具员,,,,,,
视像道具员,,,,,,
服装助理,,,,,,
服装管理,,,,,,
现场服饰,,,,,,
服饰助理,,,,,,
群众服装,,,,,,
梳妆助理,,,,,,
灯光师,,,,,,
机械员领班,,,,,,
轨道员,,,,,,
灯光助理,,,,,,
发电机控制员,,,,,,
照明师,,,,,,
机械员,,,,,,
升降操作,,,,,,
特效助理,,,,,,
制作联络,,,,,,
实习员录片,,,,,,
选角导演,,,,,,
选角,,,,,,
群众演员联络员,,,,,,
外联制片,,,,,,
前期外联制片,,,,,,
外联制片助理,,,,,,
场务,,,,,,
交通统筹,,,,,,
车队队长,,,,,,
车队副队长,,,,,,
司机,,,,,,
急救员,,,,,,
现场保安,,,,,,
厨师,,,,,,
后期制片主任,,,,,,
后期统筹,,,,,,
剪接助理,,,,,,
后期制作录音师,,,,,,
效果设计,,,,,,
效果,,,,,,
效果剪接,,,,,,
效果混音,,,,,,
对白剪接,,,,,,
混音,,,,,,
音响设计,,,,,,
效果录音,,,,,,
制作联络经理,,,,,,
制作联络,,,,,,
编曲,,,,,,
音乐制作,,,,,,
音乐制作助理,,,,,,
附加音乐,,,,,,
英文台词翻译,,,,,,
片头设计,,,,,,
数字后期顾问,,,,,,
数字后期总监,,,,,,
数字后期执行监制,,,,,,
数字技术总监,,,,,,
精剪合成师,,,,,,
数字调光师,,,,,,
字幕制作,,,,,,
数字拷贝发行制作,,,,,,
数字媒体产品制作,,,,,,
视觉特技效果,,,,,,
视觉效果总监,,,,,,
特技总监,,,,,,
视觉特效执行制片人,,,,,,
视觉特效项目经理,,,,,,
环境主管,,,,,,
合成总监,,,,,,
灯管主管,,,,,,
灯光师,,,,,,
摄影机跟踪主管,,,,,,
跟踪师,,,,,,
特效主管,,,,,,
特效师,,,,,,
模型师,,,,,,
材质师,,,,,,
项目协调,,,,,,
后期声音制作,,,,,,
声音后期主管,,,,,,
配音录制,,,,,,
音频系统工程师,,,,,,
停车联络,,,,,,
助理停车联络,,,,,,
概念图画师,,,,,,
韩语翻译,,,,,,
动画指导,,,,,,
分镜设计,,,,,,
分镜助理,,,,,,
动画设计,,,,,,
数字模型设计,,,,,,
模型助理,,,,,,
视觉效果设计,,,,,,
场景模型,,,,,,
角色模型,,,,,,
绑定,,,,,,
特效指导,,,,,,
灯光,,,,,,
灯光指导,,,,,,
外包制作统筹,,,,,,
立体校验,,,,,,
编曲,,,,,,
音乐缩混,,,,,,
动效混音,,,,,,
复录,,,,,,
国际发行,,,,,,
运营统筹,,,,,,
财务支持,,,,,,
法务支持,,,,,,
渠道营销,,,,,,
总策划,,,,,,
编剧,,,,,,
制片主任,,,,,,
统筹,,,,,,
生活制片,,,,,,
车管制片,,,,,,
制片助理,,,,,,
活体道具,,,,,,
导演助理,,,,,,
摄影指导,,,,,,
掌机摄影,,,,,,
售点员,,,,,,
跟机员,,,,,,
灯光助理,,,,,,
副美术,,,,,,
服化组长,,,,,,
剧照,,,,,,
花絮,,,,,,
场务,,,,,,
后期统筹,,,,,,
技术总监,,,,,,
调光调色,,,,,,
后期合成,,,,,,
特效制作,,,,,,
三维组,,,,,,
数字绘景,,,,,,
片头包装,,,,,,
执行导演,,,,,,
副导演,,,,,,
片名书法,,,,,,
售点员,,,,,,
唢呐指导,,,,,,
移动员,,,,,,
跟机员,,,,,,
美术,,,,,,
副美术,,,,,,
前期录音,,,,,,
剧照,,,,,,
剧照助理,,,,,,
服装,,,,,,
服装助理,,,,,,
化妆,,,,,,
化妆助理,,,,,,
声音总监,,,,,,
字幕校对,,,,,,
DI监制,,,,,,
DI色彩管理,,,,,,
片尾字幕,,,,,,
字幕系统工程师,,,,,,
摄影器材,,,,,,
,,,,,,
宣传经理,,,,,,
宣传总监,,,,,,
联合出品人,,,,,,
联合制片人,,,,,,
联合编剧,,,,,,
联合策划,,,,,,
角色设计,,,,,,
角色设计助理,,,,,,
现场设计指导,,,,,,
特效设计,,,,,,
道具设计,,,,,,
制作总制片,,,,,,
制作执行制片,,,,,,
场景绘制,,,,,,
原动画制作监制,,,,,,
设计稿指导,,,,,,
设计稿,,,,,,
原画设计指导,,,,,,
原画设计,,,,,,
修型,,,,,,
修型检查,,,,,,
动画设计,,,,,,
动画检查,,,,,,
色彩设计指导,,,,,,
色彩设计执行,,,,,,
色彩设计助理,,,,,,
上色,,,,,,
色检,,,,,,
后期总制片,,,,,,
剪辑指导,,,,,,
剪辑执行,,,,,,
CG总监,,,,,,
CG制作,,,,,,
后期总监,,,,,,
后期制片,,,,,,
后期制作助理,,,,,,
CG制作协助,,,,,,
音乐制作,,,,,,
混音师,,,,,,
声音效果指导,,,,,,
效果混音,,,,,,
效果设计,,,,,,
对白剪接,,,,,,
制作联络,,,,,,
对白项目主管,,,,,,
转录,,,,,,
技术支持,,,,,,
配音指导,,,,,,
ADR录音,,,,,,
I/O工程师,,,,,,
项目协调,,,,,,
立体视觉DI制作,,,,,,
专案副理,,,,,,
软件工程师,,,,,,
系统工程师,,,,,,
系统档案管理,,,,,,
深度立体视觉绘图师,,,,,,
抠像合成组组长,,,,,,
抠像合成师,,,,,,
立体调光师,,,,,,
后期档案管理,,,,,,
海报设计,,,,,,
书法设计,,,,,,
授权设计总监,,,,,,
行政出纳,,,,,,
后勤,,,,,,
授权设计,,,,,,
动作设计,,,,,,
飞车指导,,,,,,
剪接,,,,,,
制作花絮,,,,,,
宣传统筹,,,,,,
制片行政,,,,,,
剧务,,,,,,
剧组会计,,,,,,
广告植入,,,,,,
机工,,,,,,
推轨工,,,,,,
遥控机械吊臂,,,,,,
航拍摄影师,,,,,,
航拍摄影助理,,,,,,
电工,,,,,,
收音师,,,,,,
收音助理,,,,,,
爆破技术员,,,,,,
武术指导,,,,,,
助理武术指导,,,,,,
威压指导,,,,,,
特技车手,,,,,,
飞车器材领班,,,,,,
现场剪辑师,,,,,,
粤语配音师,,,,,,
数码特效,,,,,,
字幕翻译,,,,,,
海报设计,,,,,,
预告片项目经理,,,,,,
策划统筹,,,,,,
策划助理,,,,,,
制片助理,,,,,,
合作统筹,,,,,,
市场统筹,,,,,,
行政统筹,,,,,,
字幕统筹,,,,,,
技术统筹,,,,,,
财务统筹,,,,,,
宣传总监,,,,,,
发行总监,,,,,,
场记,,,,,,
选角副导演,,,,,,
车辆制片,,,,,,
第二剪辑,,,,,,
剪辑助理,,,,,,
服装组长,,,,,,
道具组长,,,,,,
置景组长,,,,,,
照明演员,,,,,,
音乐录音师,,,,,,
音乐混音师,,,,,,
特技导演,,,,,,
特技组员,,,,,,
三位美术师,,,,,,
三位制作,,,,,,
跟组宣传,,,,,,
场务,,,,,,
场务组长,,,,,,
司机,,,,,,
演员助理,,,,,,
后期声音项目主管,,,,,,
技术支持,,,,,,
调色制片,,,,,,
后期项目统筹,,,,,,
宣传策划,,,,,,
协助拍摄,,,,,,
后期剪辑单位,,,,,,
声音后期制作、声音指导、混录师、动效预混、ADR录音、对白编辑、声音效果编辑、动效编辑、动效师、动效录音、I/O工程师、项目协调、数字影像制作、数字影像视觉总监、数字影像制作总监、数字影像技术总监、调色师、调色助理、数字影像镜头回批、物料制作经理、数字影像技术主管、数字影像项目助理、数字影像技术助理、电脑视觉特效制作、视觉特效监制、执行视觉特效监制、视觉特效总监、特效总监、CGI特效总监、视觉特效制作、灯光总监、TD灯光师、合成总监、动画总监、模型制作总监、高级灯光师、高级动画师、灯光师、合成师、动画师、建模师、材质师、动态设计总监、动态设计师、概念画图师、流程开发员、系统管理员、特效项目总监、特效项目经理、特效制片、财务总监、联合项目经理、剪辑师、剪辑助理、预告片制作、预告片剪辑师、预告片调色师、预告片包装、韩语翻译、数字工程、预告片混音、后期统筹、字幕翻译、英文翻译、国际统筹、行政助理、,,,,,,
后期总监、剪辑师、剪辑助理、DI调色师、DI助理调色师、技术支援、数据管理、字幕制作、DI制片、视觉效果指导、视觉制片主管、CG指导、动画指导、合成指导、视觉制片、概念设计师、数字绘景师、模型主管、模型师、动画主管、动画师、跟踪师、绑定师、特效主管、特效师、灯光渲染主管、灯光渲染师、合成师、IT主管、IT技术部、特效剪辑、录音指导、后期声音监制、声音设计、后期对白编辑、音响资料编辑、环境资料编辑、特殊音响效果、拟音师、拟音录音、拟音编辑、混音师、混音棚、混录工程师、宣传统筹、,,,,,,
后期制作统筹、剪辑、剪辑指导助理、画面制作、制作主管、调色师、调色助理、剪辑助理、对白字幕制作、母版输出、技术工程师、制作协调、预告片制作、预告片导演、电影主题曲MV导演、特效包装、声音设计、音乐、特效制作、视效总监、特效后期制作人员、片名设计及转场特效导演、声音指导、音效设计、对白编辑、动效设计、动效录音、动效师、录音工程、混录师、混录棚、混录工程师、声音制作公司,,,,,,
后期制作总监、后期统筹、统筹助理、后期助理、配音领班、海报设计及营销策略、片名书法、演职员表书法、特技公司工作人员资料、数字中间片调光师、电脑特效总设计指导、电脑特效指导、制片、剪接、DIT流程设计、现场剪辑、DMT、DIT、高级特效师、高级动画师、动画师、模型师、渲染和灯光师、合成师、后期声音制作室、混音、音响设计、效果剪接、对白剪接、效果、后期制作室策划、字幕、字幕校对、北京声音制作,,,,,,
整体立体视觉效果、3D制作总制片、3D制片、立体视觉指导、3D跟踪制片、3D支架工程师、3D协调、3D DIT、3D视频回放、3D移动部门、翻译、现场技术员、素材管理、投机员、3D艺术总监、3D统筹、3D项目经理、3D技术总监、3D字幕设计、3D项目审核组、3D项目线调、3D特效、对白/同期声后期监制、对白录音、同期声/对白编辑、转录、技术支持、Atmos混录师、Atmos混录助理、杜比顾问、声音编辑助理、特效编辑、动效总监、动效录制、动效编辑、音乐编辑、对白混录、对白录制、对白制片、声音工程师、调色师、画面集成、助理调色师、DI总监、DI制片、运营总监、技术员、后期主管、后期助理、视效总监、现场视效总监、视效制片、制作主管、视效执行制片、视效统筹、视效艺术指导、概念设计、前期预览总设计师、分工作室动画总监、动画组、CG总监、CG支持、总特效师、特效组、灯光组、总跟踪师、跟踪组、数字绘景组、合成总监、分工作室抠像总监、抠像组、动态图像设计组、现场视效协助、视效剪辑组、渲染维护、特效工作室执行官,,,,,,
特效总监、项目统筹、灯光师、特效师、动画师、模型师、合成师、混音、音响设计、效果、后期协同、,,,,,,
后期监制、剪辑、剪辑助理、调色、后期录音、声音编辑、混音工程、配音导演、片头尾设计、字幕、字幕翻译、剪辑、剪辑制片、剪辑助理、特技制作、数字中间片视觉总监、数字中间片制作总监、数字中间片技术总监、调色师、数字中间片回批、物料制作经理、数字中间片技术主管、数字中间片项目助理、数字中间片技术助理、,,,,,,
后期统筹、剪辑指导、后期剪辑、前期剪辑、前期剪辑助理、视觉指导、视效流程总监、视效流程管理、视效流程统筹、后期制作总监、后期项目主管、混录师、对白录音、同期声编辑、特殊效果编辑、环境效果编辑、动效录音、动效制作、动效编辑、调色师、调色制片、字幕制作、数字影像工程师、转录、技术支持、声音特效制作、配音导演、特效制作、视效监制、合成监督、3D数字艺术家、数字合成师、镜头追踪、2D数字艺术家、视效制片、视效制作协调、制片人、视效指导、视效执行制片、视效行政总监、视效协调、视效美术指导、主基调开发师、概念设计、三维追踪组长、三维追踪、数字绘景、合成指导、主合成师、合成师、抠像、视效剪辑、视效设施行政管理、商务及会计、人力资源管理、计算机系统管理、特技总监、特技统筹、后期合成组长、后期合成师、三维组长、三维模型师、三维材质灯光师、三维特效师、数字绘景师、制片统筹、统筹助理、外联制片、视效现场指导、动态预览指导、分镜师、概念设定师、摄像机跟踪师、模型贴图师、三维动画师、视效艺术顾问、数据流程顾问、视效合成顾问、制作助理、信息技术、绘制修复主管、绘制修复、视觉效果监制、灯光渲染师、跟踪匹配、ROTO师、镜头跟踪师、特效技术研发、三维渲染、三维摄像机跟踪师、三维模型、,,,,,,
音频总监、声音设计、音频制片、对白录音、对白编辑、拟音、拟音助理、环境效果、动效、混录、音频后期制作、数字调光调色、调色助理、三维特效顾问,,,,,,
后期总监、后期导演、后期副导、后期制片、视频制作、制作经理、制作主管、素材整理、中文字幕、英文字幕、视频技术支持、剪辑指导、剪辑师、视效总监、视效制片、现场视效监督、合成总监、镜头跟踪总监、项目协调、高级合成师、合成师、数字绘景、动态数码设计、概念设计、视效总监、项目统筹、合成主管、高级合成师、平面设计师、效果包装、视觉效果总监、视觉效果项目主管、合成主管、项目制片协调、高级合成师、特效师、模型师、材质灯光师、动画师、追踪、渲染师、数据协调、制片统筹、调色指导、调色师、DI助理、数据管理及母版制作、对白编辑、ADR录音、效果编辑、动效编辑、音乐录音统筹、音视频工程师、混录师、旁白员、动效录音、动效制作、转录,,,,,,